Domain,I+,I-,I0,IPH+,IPH-,IPH0,V+,V-,V0,VPH+,VPH-,VPH0,VA,VB,VC,IA,IB,IC,Type
0.5575,0.804378837,0.804378837,0.804378837,-2.544775529,-2.544775529,-2.544775529,74.44632567,74.44632567,74.44632567,-1.597201392,-1.597201392,-1.597201392,1,0,0,0,1,1,5
0.55775,0.804378837,0.804378837,0.804378837,-2.544775529,-2.544775529,-2.544775529,74.44632567,74.44632567,74.44632567,-1.597201392,-1.597201392,-1.597201392,1,0,0,0,1,1,5
0.558,0.804378837,0.804378837,0.804378837,-2.544775529,-2.544775529,-2.544775529,74.44632567,74.44632567,74.44632567,-1.597201392,-1.597201392,-1.597201392,1,0,0,0,1,1,5
0.55825,0.804378837,0.804378837,0.804378837,-2.544775529,-2.544775529,-2.544775529,74.44632567,74.44632567,74.44632567,-1.597201392,-1.597201392,-1.597201392,1,0,0,0,1,1,5
0.5585,0.804380593,0.804380593,0.804380593,-2.544775579,-2.544775579,-2.544775579,74.44624149,74.44624149,74.44624149,-1.59719974,-1.59719974,-1.59719974,1,0,0,0,1,1,5
0.55875,0.804380593,0.804380593,0.804380593,-2.544775579,-2.544775579,-2.544775579,74.44624149,74.44624149,74.44624149,-1.59719974,-1.59719974,-1.59719974,1,0,0,0,1,1,5
0.559,0.804380593,0.804380593,0.804380593,-2.544775579,-2.544775579,-2.544775579,74.44624149,74.44624149,74.44624149,-1.59719974,-1.59719974,-1.59719974,1,0,0,0,1,1,5
0.55925,0.804380593,0.804380593,0.804380593,-2.544775579,-2.544775579,-2.544775579,74.44624149,74.44624149,74.44624149,-1.59719974,-1.59719974,-1.59719974,1,0,0,0,1,1,5
0.5595,0.804389533,0.804389533,0.804389533,-2.544780484,-2.544780484,-2.544780484,74.44620925,74.44620925,74.44620925,-1.597197684,-1.597197684,-1.597197684,1,0,0,0,1,1,5
0.55975,0.804389533,0.804389533,0.804389533,-2.544780484,-2.544780484,-2.544780484,74.44620925,74.44620925,74.44620925,-1.597197684,-1.597197684,-1.597197684,1,0,0,0,1,1,5
0.56,0.804389533,0.804389533,0.804389533,-2.544780484,-2.544780484,-2.544780484,74.44620925,74.44620925,74.44620925,-1.597197684,-1.597197684,-1.597197684,1,0,0,0,1,1,5
0.56025,0.804389533,0.804389533,0.804389533,-2.544780484,-2.544780484,-2.544780484,74.44620925,74.44620925,74.44620925,-1.597197684,-1.597197684,-1.597197684,1,0,0,0,1,1,5
0.5605,0.804399242,0.804399242,0.804399242,-2.544793118,-2.544793118,-2.544793118,74.44623568,74.44623568,74.44623568,-1.597195787,-1.597195787,-1.597195787,1,0,0,0,1,1,5
0.56075,0.804399242,0.804399242,0.804399242,-2.544793118,-2.544793118,-2.544793118,74.44623568,74.44623568,74.44623568,-1.597195787,-1.597195787,-1.597195787,1,0,0,0,1,1,5
0.561,0.804399242,0.804399242,0.804399242,-2.544793118,-2.544793118,-2.544793118,74.44623568,74.44623568,74.44623568,-1.597195787,-1.597195787,-1.597195787,1,0,0,0,1,1,5
0.56125,0.804399242,0.804399242,0.804399242,-2.544793118,-2.544793118,-2.544793118,74.44623568,74.44623568,74.44623568,-1.597195787,-1.597195787,-1.597195787,1,0,0,0,1,1,5
0.5615,0.804404546,0.804404546,0.804404546,-2.544810125,-2.544810125,-2.544810125,74.44618548,74.44618548,74.44618548,-1.597196822,-1.597196822,-1.597196822,1,0,0,0,1,1,5
0.56175,0.804404546,0.804404546,0.804404546,-2.544810125,-2.544810125,-2.544810125,74.44618548,74.44618548,74.44618548,-1.597196822,-1.597196822,-1.597196822,1,0,0,0,1,1,5
0.562,0.804404546,0.804404546,0.804404546,-2.544810125,-2.544810125,-2.544810125,74.44618548,74.44618548,74.44618548,-1.597196822,-1.597196822,-1.597196822,1,0,0,0,1,1,5
0.56225,0.804404546,0.804404546,0.804404546,-2.544810125,-2.544810125,-2.544810125,74.44618548,74.44618548,74.44618548,-1.597196822,-1.597196822,-1.597196822,1,0,0,0,1,1,5
0.5625,0.804404546,0.804404546,0.804404546,-2.544810125,-2.544810125,-2.544810125,74.44618548,74.44618548,74.44618548,-1.597196822,-1.597196822,-1.597196822,1,0,0,0,1,1,5
0.56275,0.804404541,0.804404541,0.804404541,-2.544810388,-2.544810388,-2.544810388,74.44596644,74.44596644,74.44596644,-1.597198836,-1.597198836,-1.597198836,1,0,0,0,1,1,5
0.563,0.804404541,0.804404541,0.804404541,-2.544810388,-2.544810388,-2.544810388,74.44596644,74.44596644,74.44596644,-1.597198836,-1.597198836,-1.597198836,1,0,0,0,1,1,5
0.56325,0.804404541,0.804404541,0.804404541,-2.544810388,-2.544810388,-2.544810388,74.44596644,74.44596644,74.44596644,-1.597198836,-1.597198836,-1.597198836,1,0,0,0,1,1,5
0.5635,0.804404541,0.804404541,0.804404541,-2.544810388,-2.544810388,-2.544810388,74.44596644,74.44596644,74.44596644,-1.597198836,-1.597198836,-1.597198836,1,0,0,0,1,1,5
0.56375,0.804407168,0.804407168,0.804407168,-2.544802988,-2.544802988,-2.544802988,74.44586361,74.44586361,74.44586361,-1.597199127,-1.597199127,-1.597199127,1,0,0,0,1,1,5
0.564,0.804407168,0.804407168,0.804407168,-2.544802988,-2.544802988,-2.544802988,74.44586361,74.44586361,74.44586361,-1.597199127,-1.597199127,-1.597199127,1,0,0,0,1,1,5
0.56425,0.804407168,0.804407168,0.804407168,-2.544802988,-2.544802988,-2.544802988,74.44586361,74.44586361,74.44586361,-1.597199127,-1.597199127,-1.597199127,1,0,0,0,1,1,5
0.5645,0.804407168,0.804407168,0.804407168,-2.544802988,-2.544802988,-2.544802988,74.44586361,74.44586361,74.44586361,-1.597199127,-1.597199127,-1.597199127,1,0,0,0,1,1,5
0.56475,0.804411509,0.804411509,0.804411509,-2.544797833,-2.544797833,-2.544797833,74.4459429,74.4459429,74.4459429,-1.597199326,-1.597199326,-1.597199326,1,0,0,0,1,1,5
0.565,0.804411509,0.804411509,0.804411509,-2.544797833,-2.544797833,-2.544797833,74.4459429,74.4459429,74.4459429,-1.597199326,-1.597199326,-1.597199326,1,0,0,0,1,1,5
0.56525,0.804411509,0.804411509,0.804411509,-2.544797833,-2.544797833,-2.544797833,74.4459429,74.4459429,74.4459429,-1.597199326,-1.597199326,-1.597199326,1,0,0,0,1,1,5
0.5655,0.804411509,0.804411509,0.804411509,-2.544797833,-2.544797833,-2.544797833,74.4459429,74.4459429,74.4459429,-1.597199326,-1.597199326,-1.597199326,1,0,0,0,1,1,5
0.56575,0.804415099,0.804415099,0.804415099,-2.544796103,-2.544796103,-2.544796103,74.44613103,74.44613103,74.44613103,-1.597200974,-1.597200974,-1.597200974,1,0,0,0,1,1,5
0.566,0.804415099,0.804415099,0.804415099,-2.544796103,-2.544796103,-2.544796103,74.44613103,74.44613103,74.44613103,-1.597200974,-1.597200974,-1.597200974,1,0,0,0,1,1,5
0.56625,0.804415099,0.804415099,0.804415099,-2.544796103,-2.544796103,-2.544796103,74.44613103,74.44613103,74.44613103,-1.597200974,-1.597200974,-1.597200974,1,0,0,0,1,1,5
0.5665,0.804415099,0.804415099,0.804415099,-2.544796103,-2.544796103,-2.544796103,74.44613103,74.44613103,74.44613103,-1.597200974,-1.597200974,-1.597200974,1,0,0,0,1,1,5
0.56675,0.804410902,0.804410902,0.804410902,-2.544795983,-2.544795983,-2.544795983,74.44621288,74.44621288,74.44621288,-1.59720258,-1.59720258,-1.59720258,1,0,0,0,1,1,5
0.567,0.804410902,0.804410902,0.804410902,-2.544795983,-2.544795983,-2.544795983,74.44621288,74.44621288,74.44621288,-1.59720258,-1.59720258,-1.59720258,1,0,0,0,1,1,5
0.56725,0.804410902,0.804410902,0.804410902,-2.544795983,-2.544795983,-2.544795983,74.44621288,74.44621288,74.44621288,-1.59720258,-1.59720258,-1.59720258,1,0,0,0,1,1,5
0.5675,0.804410902,0.804410902,0.804410902,-2.544795983,-2.544795983,-2.544795983,74.44621288,74.44621288,74.44621288,-1.59720258,-1.59720258,-1.59720258,1,0,0,0,1,1,5
0.56775,0.804401931,0.804401931,0.804401931,-2.544791062,-2.544791062,-2.544791062,74.44625061,74.44625061,74.44625061,-1.597204985,-1.597204985,-1.597204985,1,0,0,0,1,1,5
0.568,0.804401931,0.804401931,0.804401931,-2.544791062,-2.544791062,-2.544791062,74.44625061,74.44625061,74.44625061,-1.597204985,-1.597204985,-1.597204985,1,0,0,0,1,1,5
0.56825,0.804401931,0.804401931,0.804401931,-2.544791062,-2.544791062,-2.544791062,74.44625061,74.44625061,74.44625061,-1.597204985,-1.597204985,-1.597204985,1,0,0,0,1,1,5
0.5685,0.804401931,0.804401931,0.804401931,-2.544791062,-2.544791062,-2.544791062,74.44625061,74.44625061,74.44625061,-1.597204985,-1.597204985,-1.597204985,1,0,0,0,1,1,5
0.56875,0.804401931,0.804401931,0.804401931,-2.544791062,-2.544791062,-2.544791062,74.44625061,74.44625061,74.44625061,-1.597204985,-1.597204985,-1.597204985,1,0,0,0,1,1,5
0.569,0.804391439,0.804391439,0.804391439,-2.544777408,-2.544777408,-2.544777408,74.446226,74.446226,74.446226,-1.59720675,-1.59720675,-1.59720675,1,0,0,0,1,1,5
0.56925,0.804391439,0.804391439,0.804391439,-2.544777408,-2.544777408,-2.544777408,74.446226,74.446226,74.446226,-1.59720675,-1.59720675,-1.59720675,1,0,0,0,1,1,5
0.5695,0.804391439,0.804391439,0.804391439,-2.544777408,-2.544777408,-2.544777408,74.446226,74.446226,74.446226,-1.59720675,-1.59720675,-1.59720675,1,0,0,0,1,1,5
0.56975,0.804391439,0.804391439,0.804391439,-2.544777408,-2.544777408,-2.544777408,74.446226,74.446226,74.446226,-1.59720675,-1.59720675,-1.59720675,1,0,0,0,1,1,5
0.57,0.804384652,0.804384652,0.804384652,-2.544755645,-2.544755645,-2.544755645,74.44620949,74.44620949,74.44620949,-1.597207091,-1.597207091,-1.597207091,1,0,0,0,1,1,5
0.57025,0.804384652,0.804384652,0.804384652,-2.544755645,-2.544755645,-2.544755645,74.44620949,74.44620949,74.44620949,-1.597207091,-1.597207091,-1.597207091,1,0,0,0,1,1,5
0.5705,0.804384652,0.804384652,0.804384652,-2.544755645,-2.544755645,-2.544755645,74.44620949,74.44620949,74.44620949,-1.597207091,-1.597207091,-1.597207091,1,0,0,0,1,1,5
0.57075,0.804384652,0.804384652,0.804384652,-2.544755645,-2.544755645,-2.544755645,74.44620949,74.44620949,74.44620949,-1.597207091,-1.597207091,-1.597207091,1,0,0,0,1,1,5
0.571,0.804384943,0.804384943,0.804384943,-2.544739845,-2.544739845,-2.544739845,74.44636804,74.44636804,74.44636804,-1.597205633,-1.597205633,-1.597205633,1,0,0,0,1,1,5
0.57125,0.804384943,0.804384943,0.804384943,-2.544739845,-2.544739845,-2.544739845,74.44636804,74.44636804,74.44636804,-1.597205633,-1.597205633,-1.597205633,1,0,0,0,1,1,5
0.5715,0.804384943,0.804384943,0.804384943,-2.544739845,-2.544739845,-2.544739845,74.44636804,74.44636804,74.44636804,-1.597205633,-1.597205633,-1.597205633,1,0,0,0,1,1,5
0.51825,4.366230713,4.366230713,4.366230713,2.969362655,2.969362655,2.969362655,46.26840069,46.26840069,46.26840069,-1.089858183,-1.089858183,-1.089858183,0,1,0,1,0,1,6
0.5185,4.366230713,4.366230713,4.366230713,2.969362655,2.969362655,2.969362655,46.26840069,46.26840069,46.26840069,-1.089858183,-1.089858183,-1.089858183,0,1,0,1,0,1,6
0.51875,4.584599247,4.584599247,4.584599247,2.967493686,2.967493686,2.967493686,46.49276553,46.49276553,46.49276553,-1.084059706,-1.084059706,-1.084059706,0,1,0,1,0,1,6
0.519,4.584599247,4.584599247,4.584599247,2.967493686,2.967493686,2.967493686,46.49276553,46.49276553,46.49276553,-1.084059706,-1.084059706,-1.084059706,0,1,0,1,0,1,6
0.51925,4.584599247,4.584599247,4.584599247,2.967493686,2.967493686,2.967493686,46.49276553,46.49276553,46.49276553,-1.084059706,-1.084059706,-1.084059706,0,1,0,1,0,1,6
0.5195,4.584599247,4.584599247,4.584599247,2.967493686,2.967493686,2.967493686,46.49276553,46.49276553,46.49276553,-1.084059706,-1.084059706,-1.084059706,0,1,0,1,0,1,6
0.51975,4.584599247,4.584599247,4.584599247,2.967493686,2.967493686,2.967493686,46.49276553,46.49276553,46.49276553,-1.084059706,-1.084059706,-1.084059706,0,1,0,1,0,1,6
0.52,4.762991152,4.762991152,4.762991152,2.950380668,2.950380668,2.950380668,46.26352512,46.26352512,46.26352512,-1.08664056,-1.08664056,-1.08664056,0,1,0,1,0,1,6
0.52025,4.762991152,4.762991152,4.762991152,2.950380668,2.950380668,2.950380668,46.26352512,46.26352512,46.26352512,-1.08664056,-1.08664056,-1.08664056,0,1,0,1,0,1,6
0.5205,4.762991152,4.762991152,4.762991152,2.950380668,2.950380668,2.950380668,46.26352512,46.26352512,46.26352512,-1.08664056,-1.08664056,-1.08664056,0,1,0,1,0,1,6
0.52075,4.762991152,4.762991152,4.762991152,2.950380668,2.950380668,2.950380668,46.26352512,46.26352512,46.26352512,-1.08664056,-1.08664056,-1.08664056,0,1,0,1,0,1,6
0.521,4.897777213,4.897777213,4.897777213,2.922135368,2.922135368,2.922135368,46.45833476,46.45833476,46.45833476,-1.086263032,-1.086263032,-1.086263032,0,1,0,1,0,1,6
0.52125,4.897777213,4.897777213,4.897777213,2.922135368,2.922135368,2.922135368,46.45833476,46.45833476,46.45833476,-1.086263032,-1.086263032,-1.086263032,0,1,0,1,0,1,6
0.5215,4.897777213,4.897777213,4.897777213,2.922135368,2.922135368,2.922135368,46.45833476,46.45833476,46.45833476,-1.086263032,-1.086263032,-1.086263032,0,1,0,1,0,1,6
0.52175,4.897777213,4.897777213,4.897777213,2.922135368,2.922135368,2.922135368,46.45833476,46.45833476,46.45833476,-1.086263032,-1.086263032,-1.086263032,0,1,0,1,0,1,6
0.522,4.972472352,4.972472352,4.972472352,2.888040776,2.888040776,2.888040776,46.41451991,46.41451991,46.41451991,-1.085967608,-1.085967608,-1.085967608,0,1,0,1,0,1,6
0.52225,4.972472352,4.972472352,4.972472352,2.888040776,2.888040776,2.888040776,46.41451991,46.41451991,46.41451991,-1.085967608,-1.085967608,-1.085967608,0,1,0,1,0,1,6
0.5225,4.972472352,4.972472352,4.972472352,2.888040776,2.888040776,2.888040776,46.41451991,46.41451991,46.41451991,-1.085967608,-1.085967608,-1.085967608,0,1,0,1,0,1,6
0.52275,4.972472352,4.972472352,4.972472352,2.888040776,2.888040776,2.888040776,46.41451991,46.41451991,46.41451991,-1.085967608,-1.085967608,-1.085967608,0,1,0,1,0,1,6
0.523,4.982987849,4.982987849,4.982987849,2.85273395,2.85273395,2.85273395,46.45139603,46.45139603,46.45139603,-1.086631052,-1.086631052,-1.086631052,0,1,0,1,0,1,6
0.52325,4.982987849,4.982987849,4.982987849,2.85273395,2.85273395,2.85273395,46.45139603,46.45139603,46.45139603,-1.086631052,-1.086631052,-1.086631052,0,1,0,1,0,1,6
0.5235,4.982987849,4.982987849,4.982987849,2.85273395,2.85273395,2.85273395,46.45139603,46.45139603,46.45139603,-1.086631052,-1.086631052,-1.086631052,0,1,0,1,0,1,6
0.52375,4.982987849,4.982987849,4.982987849,2.85273395,2.85273395,2.85273395,46.45139603,46.45139603,46.45139603,-1.086631052,-1.086631052,-1.086631052,0,1,0,1,0,1,6
0.524,4.932935664,4.932935664,4.932935664,2.819975123,2.819975123,2.819975123,46.46411574,46.46411574,46.46411574,-1.087153451,-1.087153451,-1.087153451,0,1,0,1,0,1,6
0.52425,4.932935664,4.932935664,4.932935664,2.819975123,2.819975123,2.819975123,46.46411574,46.46411574,46.46411574,-1.087153451,-1.087153451,-1.087153451,0,1,0,1,0,1,6
0.5245,4.932935664,4.932935664,4.932935664,2.819975123,2.819975123,2.819975123,46.46411574,46.46411574,46.46411574,-1.087153451,-1.087153451,-1.087153451,0,1,0,1,0,1,6
0.52475,4.932935664,4.932935664,4.932935664,2.819975123,2.819975123,2.819975123,46.46411574,46.46411574,46.46411574,-1.087153451,-1.087153451,-1.087153451,0,1,0,1,0,1,6
0.525,4.832807957,4.832807957,4.832807957,2.793668073,2.793668073,2.793668073,46.46573359,46.46573359,46.46573359,-1.087537148,-1.087537148,-1.087537148,0,1,0,1,0,1,6
0.52525,4.832807957,4.832807957,4.832807957,2.793668073,2.793668073,2.793668073,46.46573359,46.46573359,46.46573359,-1.087537148,-1.087537148,-1.087537148,0,1,0,1,0,1,6
0.5255,4.832807957,4.832807957,4.832807957,2.793668073,2.793668073,2.793668073,46.46573359,46.46573359,46.46573359,-1.087537148,-1.087537148,-1.087537148,0,1,0,1,0,1,6
0.52575,4.832807957,4.832807957,4.832807957,2.793668073,2.793668073,2.793668073,46.46573359,46.46573359,46.46573359,-1.087537148,-1.087537148,-1.087537148,0,1,0,1,0,1,6
0.526,4.832807957,4.832807957,4.832807957,2.793668073,2.793668073,2.793668073,46.46573359,46.46573359,46.46573359,-1.087537148,-1.087537148,-1.087537148,0,1,0,1,0,1,6
0.52625,4.698210216,4.698210216,4.698210216,2.776830384,2.776830384,2.776830384,46.4565482,46.4565482,46.4565482,-1.08817245,-1.08817245,-1.08817245,0,1,0,1,0,1,6
0.5265,4.698210216,4.698210216,4.698210216,2.776830384,2.776830384,2.776830384,46.4565482,46.4565482,46.4565482,-1.08817245,-1.08817245,-1.08817245,0,1,0,1,0,1,6
0.52675,4.698210216,4.698210216,4.698210216,2.776830384,2.776830384,2.776830384,46.4565482,46.4565482,46.4565482,-1.08817245,-1.08817245,-1.08817245,0,1,0,1,0,1,6
0.527,4.698210216,4.698210216,4.698210216,2.776830384,2.776830384,2.776830384,46.4565482,46.4565482,46.4565482,-1.08817245,-1.08817245,-1.08817245,0,1,0,1,0,1,6
0.52725,4.549394546,4.549394546,4.549394546,2.771773706,2.771773706,2.771773706,46.44216727,46.44216727,46.44216727,-1.088544619,-1.088544619,-1.088544619,0,1,0,1,0,1,6
0.5275,4.549394546,4.549394546,4.549394546,2.771773706,2.771773706,2.771773706,46.44216727,46.44216727,46.44216727,-1.088544619,-1.088544619,-1.088544619,0,1,0,1,0,1,6
0.52775,4.549394546,4.549394546,4.549394546,2.771773706,2.771773706,2.771773706,46.44216727,46.44216727,46.44216727,-1.088544619,-1.088544619,-1.088544619,0,1,0,1,0,1,6
0.528,4.549394546,4.549394546,4.549394546,2.771773706,2.771773706,2.771773706,46.44216727,46.44216727,46.44216727,-1.088544619,-1.088544619,-1.088544619,0,1,0,1,0,1,6
0.52825,4.408740132,4.408740132,4.408740132,2.779396582,2.779396582,2.779396582,46.42247318,46.42247318,46.42247318,-1.088767869,-1.088767869,-1.088767869,0,1,0,1,0,1,6
0.5285,4.408740132,4.408740132,4.408740132,2.779396582,2.779396582,2.779396582,46.42247318,46.42247318,46.42247318,-1.088767869,-1.088767869,-1.088767869,0,1,0,1,0,1,6
0.52875,4.408740132,4.408740132,4.408740132,2.779396582,2.779396582,2.779396582,46.42247318,46.42247318,46.42247318,-1.088767869,-1.088767869,-1.088767869,0,1,0,1,0,1,6
0.529,4.408740132,4.408740132,4.408740132,2.779396582,2.779396582,2.779396582,46.42247318,46.42247318,46.42247318,-1.088767869,-1.088767869,-1.088767869,0,1,0,1,0,1,6
0.52925,4.297537106,4.297537106,4.297537106,2.798584858,2.798584858,2.798584858,46.40256654,46.40256654,46.40256654,-1.088807414,-1.088807414,-1.088807414,0,1,0,1,0,1,6
0.5295,4.297537106,4.297537106,4.297537106,2.798584858,2.798584858,2.798584858,46.40256654,46.40256654,46.40256654,-1.088807414,-1.088807414,-1.088807414,0,1,0,1,0,1,6
0.52975,4.297537106,4.297537106,4.297537106,2.798584858,2.798584858,2.798584858,46.40256654,46.40256654,46.40256654,-1.088807414,-1.088807414,-1.088807414,0,1,0,1,0,1,6
0.53,4.297537106,4.297537106,4.297537106,2.798584858,2.798584858,2.798584858,46.40256654,46.40256654,46.40256654,-1.088807414,-1.088807414,-1.088807414,0,1,0,1,0,1,6
0.53025,4.232260299,4.232260299,4.232260299,2.825907699,2.825907699,2.825907699,46.38513831,46.38513831,46.38513831,-1.088690881,-1.088690881,-1.088690881,0,1,0,1,0,1,6
0.5305,4.232260299,4.232260299,4.232260299,2.825907699,2.825907699,2.825907699,46.38513831,46.38513831,46.38513831,-1.088690881,-1.088690881,-1.088690881,0,1,0,1,0,1,6
0.53075,4.232260299,4.232260299,4.232260299,2.825907699,2.825907699,2.825907699,46.38513831,46.38513831,46.38513831,-1.088690881,-1.088690881,-1.088690881,0,1,0,1,0,1,6
0.531,4.232260299,4.232260299,4.232260299,2.825907699,2.825907699,2.825907699,46.38513831,46.38513831,46.38513831,-1.088690881,-1.088690881,-1.088690881,0,1,0,1,0,1,6
0.53125,4.232260299,4.232260299,4.232260299,2.825907699,2.825907699,2.825907699,46.38513831,46.38513831,46.38513831,-1.088690881,-1.088690881,-1.088690881,0,1,0,1,0,1,6
0.5315,4.220842966,4.220842966,4.220842966,2.856136003,2.856136003,2.856136003,46.37172177,46.37172177,46.37172177,-1.088450332,-1.088450332,-1.088450332,0,1,0,1,0,1,6
0.53175,4.220842966,4.220842966,4.220842966,2.856136003,2.856136003,2.856136003,46.37172177,46.37172177,46.37172177,-1.088450332,-1.088450332,-1.088450332,0,1,0,1,0,1,6
0.532,4.220842966,4.220842966,4.220842966,2.856136003,2.856136003,2.856136003,46.37172177,46.37172177,46.37172177,-1.088450332,-1.088450332,-1.088450332,0,1,0,1,0,1,6
0.53225,4.220842966,4.220842966,4.220842966,2.856136003,2.856136003,2.856136003,46.37172177,46.37172177,46.37172177,-1.088450332,-1.088450332,-1.088450332,0,1,0,1,0,1,6
0.5325,4.261041728,4.261041728,4.261041728,2.883590521,2.883590521,2.883590521,46.36393937,46.36393937,46.36393937,-1.088131174,-1.088131174,-1.088131174,0,1,0,1,0,1,6
0.53275,4.261041728,4.261041728,4.261041728,2.883590521,2.883590521,2.883590521,46.36393937,46.36393937,46.36393937,-1.088131174,-1.088131174,-1.088131174,0,1,0,1,0,1,6
0.533,4.261041728,4.261041728,4.261041728,2.883590521,2.883590521,2.883590521,46.36393937,46.36393937,46.36393937,-1.088131174,-1.088131174,-1.088131174,0,1,0,1,0,1,6
0.53325,4.261041728,4.261041728,4.261041728,2.883590521,2.883590521,2.883590521,46.36393937,46.36393937,46.36393937,-1.088131174,-1.088131174,-1.088131174,0,1,0,1,0,1,6
0.5335,4.341591758,4.341591758,4.341591758,2.903735357,2.903735357,2.903735357,46.36239164,46.36239164,46.36239164,-1.08776575,-1.08776575,-1.08776575,0,1,0,1,0,1,6
0.53375,4.341591758,4.341591758,4.341591758,2.903735357,2.903735357,2.903735357,46.36239164,46.36239164,46.36239164,-1.08776575,-1.08776575,-1.08776575,0,1,0,1,0,1,6
0.534,4.341591758,4.341591758,4.341591758,2.903735357,2.903735357,2.903735357,46.36239164,46.36239164,46.36239164,-1.08776575,-1.08776575,-1.08776575,0,1,0,1,0,1,6
0.53425,4.341591758,4.341591758,4.341591758,2.903735357,2.903735357,2.903735357,46.36239164,46.36239164,46.36239164,-1.08776575,-1.08776575,-1.08776575,0,1,0,1,0,1,6
